"Order ID","Customer ID","cl_order_date","order_year","order_month","sales","recency","frequency","monetary","r_score","f_score","m_score","rfm_score","segment","cl_year"
"CA-2013-167584","LC-16870","2013-08-13T00:00:00.000Z","2013","8","6.48","27","30","2580.7039999999997","2","1","3","213","Low Value Customers","2013"
"CA-2013-166163","CY-12745","2013-08-16T00:00:00.000Z","2013","8","71.976","60","11","2900.026","3","3","2","332","Loyal Customers","2013"
"CA-2013-166163","CY-12745","2013-08-16T00:00:00.000Z","2013","8","3.15","60","11","2900.026","3","3","2","332","Loyal Customers","2013"
"CA-2014-158407","LW-16990","2014-06-05T00:00:00.000Z","2014","6","31.984","33","11","3230.308","2","3","2","232","At Risk Customers","2014"
"CA-2014-158407","LW-16990","2014-06-05T00:00:00.000Z","2014","6","71.984","33","11","3230.308","2","3","2","232","At Risk Customers","2014"
"CA-2012-143490","NP-18325","2012-12-06T00:00:00.000Z","2012","12","120.15","25","21","5529.62","1","1","1","111","Low Value Customers","2012"
"CA-2012-143490","NP-18325","2012-12-06T00:00:00.000Z","2012","12","219.184","25","21","5529.62","1","1","1","111","Low Value Customers","2012"
"CA-2012-165085","BT-11485","2012-12-27T00:00:00.000Z","2012","12","28.9","659","3","415.19599999999997","5","5","5","555","Top Customers","2012"
"CA-2012-165085","BT-11485","2012-12-27T00:00:00.000Z","2012","12","355.96","659","3","415.19599999999997","5","5","5","555","Top Customers","2012"
"CA-2014-160423","PS-19045","2014-01-22T00:00:00.000Z","2014","1","348.208","236","13","6843.633999999999","5","2","1","521","Growing Customers","2014"
"CA-2014-160423","PS-19045","2014-01-22T00:00:00.000Z","2014","1","35.784","236","13","6843.633999999999","5","2","1","521","Growing Customers","2014"
"CA-2011-159338","NS-18640","2011-06-25T00:00:00.000Z","2011","6","447.84","174","26","2964.8229999999994","4","1","2","412","Growing Customers","2011"
"CA-2013-107216","PV-18985","2013-06-15T00:00:00.000Z","2013","6","7.04","89","13","2876.0460000000003","3","3","2","332","Loyal Customers","2013"
"CA-2013-107216","PV-18985","2013-06-15T00:00:00.000Z","2013","6","8.73","89","13","2876.0460000000003","3","3","2","332","Loyal Customers","2013"
"CA-2013-107216","PV-18985","2013-06-15T00:00:00.000Z","2013","6","29.29","89","13","2876.0460000000003","3","3","2","332","Loyal Customers","2013"
"CA-2013-107216","PV-18985","2013-06-15T00:00:00.000Z","2013","6","8.64","89","13","2876.0460000000003","3","3","2","332","Loyal Customers","2013"
"US-2014-145863","RP-19390","2014-04-22T00:00:00.000Z","2014","4","2.694","33","25","5153.084","2","1","1","211","Low Value Customers","2014"
"US-2014-145863","RP-19390","2014-04-22T00:00:00.000Z","2014","4","2.934","33","25","5153.084","2","1","1","211","Low Value Customers","2014"
"CA-2013-112340","NM-18520","2013-10-22T00:00:00.000Z","2013","10","22.92","244","15","2161.9790000000003","5","2","3","523","Growing Customers","2013"
"US-2013-110156","EH-13945","2013-11-20T00:00:00.000Z","2013","11","100.704","217","17","684.171","4","2","5","425","Growing Customers","2013"
"US-2013-110156","EH-13945","2013-11-20T00:00:00.000Z","2013","11","2.328","217","17","684.171","4","2","5","425","Growing Customers","2013"
"US-2013-110156","EH-13945","2013-11-20T00:00:00.000Z","2013","11","10.78","217","17","684.171","4","2","5","425","Growing Customers","2013"
"US-2013-110156","EH-13945","2013-11-20T00:00:00.000Z","2013","11","58.368","217","17","684.171","4","2","5","425","Growing Customers","2013"
"US-2013-110156","EH-13945","2013-11-20T00:00:00.000Z","2013","11","40.968","217","17","684.171","4","2","5","425","Growing Customers","2013"
"US-2013-110156","EH-13945","2013-11-20T00:00:00.000Z","2013","11","71.96","217","17","684.171","4","2","5","425","Growing Customers","2013"
"US-2013-110156","EH-13945","2013-11-20T00:00:00.000Z","2013","11","10.368","217","17","684.171","4","2","5","425","Growing Customers","2013"
"US-2013-110156","EH-13945","2013-11-20T00:00:00.000Z","2013","11","1.192","217","17","684.171","4","2","5","425","Growing Customers","2013"
"CA-2014-140585","RA-19915","2014-12-19T00:00:00.000Z","2014","12","46.672","12","22","4793.543000000001","1","1","1","111","Low Value Customers","2014"
"CA-2014-140585","RA-19915","2014-12-19T00:00:00.000Z","2014","12","119.833","12","22","4793.543000000001","1","1","1","111","Low Value Customers","2014"
"CA-2014-140585","RA-19915","2014-12-19T00:00:00.000Z","2014","12","119.98","12","22","4793.543000000001","1","1","1","111","Low Value Customers","2014"
"CA-2013-144855","DL-13495","2013-07-23T00:00:00.000Z","2013","7","6.3","76","12","3539.322","3","3","2","332","Loyal Customers","2013"
"CA-2012-142755","CS-12355","2012-09-04T00:00:00.000Z","2012","9","279.9","6","22","3202.1620000000003","1","1","2","112","Low Value Customers","2012"
"CA-2012-142755","CS-12355","2012-09-04T00:00:00.000Z","2012","9","619.95","6","22","3202.1620000000003","1","1","2","112","Low Value Customers","2012"
"CA-2012-142755","CS-12355","2012-09-04T00:00:00.000Z","2012","9","4.36","6","22","3202.1620000000003","1","1","2","112","Low Value Customers","2012"
"CA-2012-142755","CS-12355","2012-09-04T00:00:00.000Z","2012","9","15.28","6","22","3202.1620000000003","1","1","2","112","Low Value Customers","2012"
"US-2011-147627","HL-15040","2011-01-21T00:00:00.000Z","2011","1","699.93","43","11","12873.297999999999","2","3","1","231","At Risk Customers","2011"
"US-2011-147627","HL-15040","2011-01-21T00:00:00.000Z","2011","1","22.96","43","11","12873.297999999999","2","3","1","231","At Risk Customers","2011"
"US-2011-147627","HL-15040","2011-01-21T00:00:00.000Z","2011","1","38.6","43","11","12873.297999999999","2","3","1","231","At Risk Customers","2011"
"US-2011-147627","HL-15040","2011-01-21T00:00:00.000Z","2011","1","6.63","43","11","12873.297999999999","2","3","1","231","At Risk Customers","2011"
"US-2011-147627","HL-15040","2011-01-21T00:00:00.000Z","2011","1","23.34","43","11","12873.297999999999","2","3","1","231","At Risk Customers","2011"
"US-2011-147627","HL-15040","2011-01-21T00:00:00.000Z","2011","1","1067.94","43","11","12873.297999999999","2","3","1","231","At Risk Customers","2011"
"CA-2012-105970","PA-19060","2012-03-02T00:00:00.000Z","2012","3","10.16","103","7","729.408","3","5","5","355","Loyal Customers","2012"
"CA-2012-105970","PA-19060","2012-03-02T00:00:00.000Z","2012","3","101.88","103","7","729.408","3","5","5","355","Loyal Customers","2012"
"CA-2013-112102","BD-11605","2013-04-13T00:00:00.000Z","2013","4","343.92","97","20","3288.471","3","1","2","312","Growing Customers","2013"
"CA-2013-112102","BD-11605","2013-04-13T00:00:00.000Z","2013","4","40.99","97","20","3288.471","3","1","2","312","Growing Customers","2013"
"CA-2013-112102","BD-11605","2013-04-13T00:00:00.000Z","2013","4","63.9","97","20","3288.471","3","1","2","312","Growing Customers","2013"
"US-2013-114776","GG-14650","2013-12-07T00:00:00.000Z","2013","12","19.44","43","24","2224.000000000001","2","1","3","213","Low Value Customers","2013"
"US-2013-134908","JS-15940","2013-06-06T00:00:00.000Z","2013","6","124.608","463","8","469.169","5","4","5","545","Top Customers","2013"
"US-2013-134908","JS-15940","2013-06-06T00:00:00.000Z","2013","6","7.56","463","8","469.169","5","4","5","545","Top Customers","2013"
"US-2013-148803","LR-16915","2013-12-12T00:00:00.000Z","2013","12","85.224","26","16","5142.891999999999","1","2","1","121","Low Value Customers","2013"
"CA-2013-152170","FH-14275","2013-11-13T00:00:00.000Z","2013","11","287.52","37","21","4256.272","2","1","2","212","Low Value Customers","2013"
"CA-2013-152170","FH-14275","2013-11-13T00:00:00.000Z","2013","11","37.68","37","21","4256.272","2","1","2","212","Low Value Customers","2013"
"CA-2013-152170","FH-14275","2013-11-13T00:00:00.000Z","2013","11","19.98","37","21","4256.272","2","1","2","212","Low Value Customers","2013"
"CA-2013-152170","FH-14275","2013-11-13T00:00:00.000Z","2013","11","20.58","37","21","4256.272","2","1","2","212","Low Value Customers","2013"
"CA-2013-152170","FH-14275","2013-11-13T00:00:00.000Z","2013","11","17.38","37","21","4256.272","2","1","2","212","Low Value Customers","2013"
"CA-2011-146969","AP-10915","2011-09-29T00:00:00.000Z","2011","9","204.6","98","31","3323.556","3","1","2","312","Growing Customers","2011"
"CA-2011-146969","AP-10915","2011-09-29T00:00:00.000Z","2011","9","8.72","98","31","3323.556","3","1","2","312","Growing Customers","2011"
"CA-2011-146969","AP-10915","2011-09-29T00:00:00.000Z","2011","9","6.48","98","31","3323.556","3","1","2","312","Growing Customers","2011"
"CA-2011-146969","AP-10915","2011-09-29T00:00:00.000Z","2011","9","686.32","98","31","3323.556","3","1","2","312","Growing Customers","2011"
"CA-2011-146969","AP-10915","2011-09-29T00:00:00.000Z","2011","9","62.18","98","31","3323.556","3","1","2","312","Growing Customers","2011"
"CA-2012-112452","NC-18340","2012-04-04T00:00:00.000Z","2012","4","644.076","224","17","2461.404000000001","4","2","3","423","Growing Customers","2012"
"CA-2012-112452","NC-18340","2012-04-04T00:00:00.000Z","2012","4","5.84","224","17","2461.404000000001","4","2","3","423","Growing Customers","2012"
"CA-2012-112452","NC-18340","2012-04-04T00:00:00.000Z","2012","4","12.76","224","17","2461.404000000001","4","2","3","423","Growing Customers","2012"
"CA-2012-112452","NC-18340","2012-04-04T00:00:00.000Z","2012","4","10.95","224","17","2461.404000000001","4","2","3","423","Growing Customers","2012"
"CA-2012-112452","NC-18340","2012-04-04T00:00:00.000Z","2012","4","599.98","224","17","2461.404000000001","4","2","3","423","Growing Customers","2012"
"CA-2012-113971","CB-12535","2012-05-08T00:00:00.000Z","2012","5","8.352","197","19","4246.4555","4","1","2","412","Growing Customers","2012"
"CA-2014-160395","KL-16555","2014-01-01T00:00:00.000Z","2014","1","3.64","16","22","5016.488000000001","1","1","1","111","Low Value Customers","2014"
"CA-2014-160395","KL-16555","2014-01-01T00:00:00.000Z","2014","1","159.768","16","22","5016.488000000001","1","1","1","111","Low Value Customers","2014"
"CA-2011-136567","PS-19045","2011-12-20T00:00:00.000Z","2011","12","122.48","236","13","6843.633999999999","5","2","1","521","Growing Customers","2011"
"CA-2011-136567","PS-19045","2011-12-20T00:00:00.000Z","2011","12","2244.48","236","13","6843.633999999999","5","2","1","521","Growing Customers","2011"
"CA-2011-136567","PS-19045","2011-12-20T00:00:00.000Z","2011","12","62.31","236","13","6843.633999999999","5","2","1","521","Growing Customers","2011"
"CA-2011-136567","PS-19045","2011-12-20T00:00:00.000Z","2011","12","455.1","236","13","6843.633999999999","5","2","1","521","Growing Customers","2011"
"CA-2013-149314","GB-14530","2013-07-03T00:00:00.000Z","2013","7","195.184","62","20","1568.44","3","1","4","314","Growing Customers","2013"
"CA-2014-147039","AA-10315","2014-06-30T00:00:00.000Z","2014","6","362.94","184","11","5563.56","4","3","1","431","Loyal Customers","2014"
"CA-2014-147039","AA-10315","2014-06-30T00:00:00.000Z","2014","6","11.54","184","11","5563.56","4","3","1","431","Loyal Customers","2014"
"CA-2011-126522","LT-16765","2011-09-01T00:00:00.000Z","2011","9","53.94","26","3","329.876","1","5","5","155","At Risk Customers","2011"
"CA-2011-127964","AP-10720","2011-03-03T00:00:00.000Z","2011","3","9.99","41","19","1638.5539999999999","2","1","4","214","Low Value Customers","2011"
"CA-2011-127964","AP-10720","2011-03-03T00:00:00.000Z","2011","3","125.76","41","19","1638.5539999999999","2","1","4","214","Low Value Customers","2011"
"CA-2011-127964","AP-10720","2011-03-03T00:00:00.000Z","2011","3","25.32","41","19","1638.5539999999999","2","1","4","214","Low Value Customers","2011"
"CA-2011-117709","PM-18940","2011-05-04T00:00:00.000Z","2011","5","46.8","386","4","1405.402","5","5","4","554","Top Customers","2011"
"CA-2012-125416","KC-16540","2012-11-02T00:00:00.000Z","2012","11","447.93","97","5","3908.2619999999997","3","5","2","352","Loyal Customers","2012"
"CA-2014-145226","DL-13315","2014-12-09T00:00:00.000Z","2014","12","109.48","22","17","1458.2580000000003","1","2","4","124","Low Value Customers","2014"
"CA-2014-145226","DL-13315","2014-12-09T00:00:00.000Z","2014","12","272.94","22","17","1458.2580000000003","1","2","4","124","Low Value Customers","2014"
"CA-2014-145226","DL-13315","2014-12-09T00:00:00.000Z","2014","12","19.44","22","17","1458.2580000000003","1","2","4","124","Low Value Customers","2014"
"CA-2014-145226","DL-13315","2014-12-09T00:00:00.000Z","2014","12","31.92","22","17","1458.2580000000003","1","2","4","124","Low Value Customers","2014"
"US-2011-100279","SW-20275","2011-03-10T00:00:00.000Z","2011","3","22.38","30","7","1966.65","2","4","3","243","At Risk Customers","2011"
"CA-2011-158064","AA-10375","2011-04-21T00:00:00.000Z","2011","4","16.52","19","15","1056.39","1","2","4","124","Low Value Customers","2011"
"US-2012-104430","LT-17110","2012-10-22T00:00:00.000Z","2012","10","5.176","34","14","2936.2519999999995","2","2","2","222","Low Value Customers","2012"
"CA-2012-132080","DP-13105","2012-08-22T00:00:00.000Z","2012","8","50.112","6","14","2215.002","1","2","3","123","Low Value Customers","2012"
"CA-2013-161207","AB-10060","2013-08-30T00:00:00.000Z","2013","8","27.93","54","18","7755.619999999999","3","1","1","311","Growing Customers","2013"
"CA-2011-120243","AT-10435","2011-12-27T00:00:00.000Z","2011","12","11.56","21","9","1171.8139999999999","1","4","4","144","At Risk Customers","2011"
"CA-2013-113621","JE-15745","2013-12-02T00:00:00.000Z","2013","12","172.5","51","23","6760.814999999999","2","1","1","211","Low Value Customers","2013"
"CA-2013-113621","JE-15745","2013-12-02T00:00:00.000Z","2013","12","179.97","51","23","6760.814999999999","2","1","1","211","Low Value Customers","2013"
"CA-2013-168081","CA-12055","2013-04-25T00:00:00.000Z","2013","4","258.696","401","10","1679.724","5","4","4","544","Top Customers","2013"
"CA-2011-128146","DB-13060","2011-06-21T00:00:00.000Z","2011","6","1322.93","16","13","4531.646000000002","1","3","1","131","At Risk Customers","2011"
"CA-2011-128146","DB-13060","2011-06-21T00:00:00.000Z","2011","6","3.76","16","13","4531.646000000002","1","3","1","131","At Risk Customers","2011"
"CA-2014-138779","RB-19570","2014-01-15T00:00:00.000Z","2014","1","21.744","25","9","528.546","1","4","5","145","At Risk Customers","2014"
"CA-2014-138779","RB-19570","2014-01-15T00:00:00.000Z","2014","1","7.92","25","9","528.546","1","4","5","145","At Risk Customers","2014"
"CA-2011-127131","HR-14830","2011-11-24T00:00:00.000Z","2011","11","12.096","159","14","5248.786999999999","4","2","1","421","Growing Customers","2011"
"CA-2011-127131","HR-14830","2011-11-24T00:00:00.000Z","2011","11","485.88","159","14","5248.786999999999","4","2","1","421","Growing Customers","2011"
"CA-2011-127131","HR-14830","2011-11-24T00:00:00.000Z","2011","11","25.92","159","14","5248.786999999999","4","2","1","421","Growing Customers","2011"
"CA-2011-127131","HR-14830","2011-11-24T00:00:00.000Z","2011","11","197.58","159","14","5248.786999999999","4","2","1","421","Growing Customers","2011"
"CA-2014-117212","BT-11530","2014-02-27T00:00:00.000Z","2014","2","81.92","91","10","2684.492","3","4","3","343","Loyal Customers","2014"
"CA-2014-117212","BT-11530","2014-02-27T00:00:00.000Z","2014","2","889.536","91","10","2684.492","3","4","3","343","Loyal Customers","2014"
"CA-2014-117212","BT-11530","2014-02-27T00:00:00.000Z","2014","2","892.224","91","10","2684.492","3","4","3","343","Loyal Customers","2014"
"CA-2014-117212","BT-11530","2014-02-27T00:00:00.000Z","2014","2","223.92","91","10","2684.492","3","4","3","343","Loyal Customers","2014"
"CA-2014-117212","BT-11530","2014-02-27T00:00:00.000Z","2014","2","23.12","91","10","2684.492","3","4","3","343","Loyal Customers","2014"
"US-2012-130519","NG-18355","2012-09-15T00:00:00.000Z","2012","9","15.552","48","16","1869.58","2","2","3","223","Low Value Customers","2012"
"US-2012-130519","NG-18355","2012-09-15T00:00:00.000Z","2012","9","15.712","48","16","1869.58","2","2","3","223","Low Value Customers","2012"
"US-2012-130519","NG-18355","2012-09-15T00:00:00.000Z","2012","9","24.672","48","16","1869.58","2","2","3","223","Low Value Customers","2012"
"US-2012-130519","NG-18355","2012-09-15T00:00:00.000Z","2012","9","55.968","48","16","1869.58","2","2","3","223","Low Value Customers","2012"
"CA-2013-130946","ZC-21910","2013-04-09T00:00:00.000Z","2013","4","431.928","54","31","8025.707000000001","3","1","1","311","Growing Customers","2013"
"CA-2013-130946","ZC-21910","2013-04-09T00:00:00.000Z","2013","4","95.984","54","31","8025.707000000001","3","1","1","311","Growing Customers","2013"
"CA-2013-130946","ZC-21910","2013-04-09T00:00:00.000Z","2013","4","1088.792","54","31","8025.707000000001","3","1","1","311","Growing Customers","2013"
"CA-2013-114727","LS-16945","2013-07-19T00:00:00.000Z","2013","7","544.008","178","14","2845.27","4","2","2","422","Growing Customers","2013"
"CA-2013-114727","LS-16945","2013-07-19T00:00:00.000Z","2013","7","1.872","178","14","2845.27","4","2","2","422","Growing Customers","2013"
"CA-2013-114727","LS-16945","2013-07-19T00:00:00.000Z","2013","7","854.352","178","14","2845.27","4","2","2","422","Growing Customers","2013"
"CA-2013-114727","LS-16945","2013-07-19T00:00:00.000Z","2013","7","593.568","178","14","2845.27","4","2","2","422","Growing Customers","2013"
